index
34456027
36440342
36779574
35801594
36765646
36093351
10527275
36441528
25851655
26653375
34925662
4925398
36638192
2149193
1441053
35691909
25850705
25815602
1460915
35178776
33392923
35118256
35932858
26596140
4845425
26752075
24752306
1310177
1431615
1794082
2043155
4067827
25796222
5349275
6126502
26925611
35258427
35205803
30210221
27062637
27080656
35437623
3326764
1394510
6869376
1946839
1395091
20470074
36060209
35679677
11498785
1800597
23774708
26940008
2277181
34992736
30232254
10877415
23750688
35639781
1291838
36317418
35332568
35351365
5397537
1292347
30179560
26837952
34927946
1460932
24532162
1937946
27166442
36330215
34895145
36409434
35366293
1962611
35651863
35524352
25813424
1474243
11226092
26427106
1463872
36544319
19966581
2043546
10428501
36093359
27107140
34913671
26435736
36645798
30329902
3004532
34908091
2340927
36464858
1291561
1307394
1865703
1297052
35315950
36318048
36053655
1457573
3908423
35674355
1958667
30146756
11537954
1291566
1418640
26930504
35765350
1818263
3443967
4074292
35368245
10477598
26677934
24381366
7051375
25937991
35058960
1460919
34947795
1817253
35952098
26781932
36363001
35705627
1291560
1291583
1297359
1307811
1291585
6534248
25907124
1291578
36190889
36066128
1302770
1998799
1427318
1424406
35312003
4099231
1302476
36449810
26815153
30482645
26759539
3387546
30345226
2357717
34444648
35263440
30158971
27121260
1477317
35417872
3206620
30304531
26961195
6432898
34781688
26674015
35707087
30341760
26928306
26780307
26588931
26981604
1950063
30377805
26677788
26789404
35622273
35952149
35788989
35173677
35182417
26590064
36093970
30345201
1308807
26981554
27016593
26588983
36362993
35633482
30433716
11519189
11519189
3915458
26975536
30433507
1293318
30433714
30435124
1291936
36823396
36589904
1303907
35360684
35873969
26709258
2286642
4848115
26811587
35437938
1291588
1453238
5041060
35603016
34779692
36449286
26935251
1304970
26835471
35560094
35679839
1463371
1307897
26588955
36440325
1308892
5262338
1291577
27110363
35675082
34925294
2357703
1421884
35567787
33454993
1439579
26290410
35414623
2057171
1782006
2357707
26596486
35755307
36188869
26788667
35639782
2028585
26094129
2279152
27083561
1827955
2357701
35801116
35286583
3430169
2567646
1968790
26339248
2357713
3060542
2567647
6007281
5153329
30249161
1464448
2357699
34822168
1431683
2357711
1307031
4006490
36948567
36055705
2053598
36219087
3055044
2357719
33425932
25732103
6984051
1432436
30329892
35524249
26282448
35967711
1417728
20274039
34813210
35377026
35559564
35758408
25782633
11808948
1291569
35936775
27607378
36052975
36139980
34990593
6010171
30179568
1465035
36117912
1782004
1455442
35769236
6748086
1381964
1427980
36177245
35307624
1422063
35903332
27145041
2993424
26954003
35517455
36381756
24723061
30337238
26392671
35287908
35964611
27069070
35461313
35560082
35693381
36467237
1306255
2310144
34454004
1970134
25839041
2982823
1465037
36056894
36025639
36659783
26831711
26759819
26634179
35725021
27045615
35427522
36315208
34880015
26598021
30274965
4195678
26184588
36016979
36352095
37040084
11584024
10569151
36529835
36140964
25984031
36117913
35907478
1482505
4246125
35778548
35001432
35620761
1433342
3838279
2277204
33717831
26839466
36190888
3055303
27591193
25938113
26285156
5308201
34811098
26859991
34605404
5416070
27115004
26882339
25943173
35170006
36788554
30453095
36129263
35382457
4934987
36728735
3284269
1467779
1308858
30371751
35134318
36886931
30378885
34456079
26650051
35882079
30359166
35597581
35284242
35814089
1810517
26759820
3184594
5967223
1477963
1883755
25792824
1293098
3681349
35253900
34896010
36244363
35335784
1421721
26754896
34814546
26877434
26660834
4006470
35634023
7051357
26280710
36576289
2015069
35659891
36067160
6844861
36524559
36671126
10467125
27602116
27069431
3001149
1432701
4848701
36465332
2032236
30458442
35918598
2135983
26881134
36576576
2354897
4907844
35724582
35437945
35373068
26801048
5392222
26087473
1457127
30205667
36053315
34964061
36055781
36680624
33379634
36189163
36650714
6439459
34869495
36394691
1467778
3696540
7152908
27599400
36449338
35161255
35634583
36750660
27047873
33718059
35288632
35668605
35983137
1998268
6721670
33393167
26378801
1763896
1291576
1756889
35764578
35651911
36134154
1684322
34857400
24857860
3047989
2990287
30291500
36514279
35604005
3289685
34905764
35652451
35306636
3035147
26969711
1465036
25972406
36093323
35390615
24298212
26937481
26280899
35524539
35206315
4888015
34943015
34875588
24883272
26963810
6518736
6874729
4291876
36036656
36171155
35256419
30301003
10759936
6894811
20501094
35460731
2309883
35280634
26708698
1449381
36344014
3755531
1727200
30345939
36330057
30337864
34941837
11615927
26756212
1412436
3230813
30377498
26972694
35131877
30425739
1483507
35785946
35722670
35644319
10746430
30353116
34925305
6952623
26608268
36330084
34937942
1465792
25955381
1417233
35795491
33218388
35623354
35071015
35460695
3893384
36707419
36205705
3993290
33218345
35350794
26277363
1440937
5403927
26597161
35318009
30475135
6855097
3035542
35880801
35170004
26974053
27148208
26282454
2224505
34938552
1296109
11226094
6008287
1971681
36779602
35216228
36107720
1779379
36053748
5938000
33438250
35587923
1860528
35337634
4117005
10604246
36070635
25806507
36467372
3584929
6064183
36502165
35505555
36300825
27596682
4312800
35231832
26169716
36890032
1926812
3612790
26884429
6085356
36539416
35639345
35983171
26803835
11584309
36178405
36635601
36244587
26939247
30328917
25850715
4191745
35524406
1458899
3200195
35417834
30304325
1464449
35518839
3044673
1998868
1460947
26899726
36489836
1464452
36330939
35041936
36330220
26946612
35131275
36464643
36099457
26640849
1401536
3187790
35234382
26977244
20514713
36189343
